,metabolite_id,pH,amount,amount_units,reference,solvent,hmdb_experiment_number,bmrb_accession,database_of_origin,database_of_origin_id,sample_id,frequency,temperature,temperature_units,data_source,real_spectrum_relative_path,multiplet_id1,multiplet_id2,spectrum_id,j
CP:3094.9,SU:353,,,,,,,bmse000373,GISSMO,bmse000373,SA:3094,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000373/nmr/set01/1H'],MT:3094.4,MT:3094.7,SP:3094,6.6570086
CP:3094.10,SU:353,,,,,,,bmse000373,GISSMO,bmse000373,SA:3094,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000373/nmr/set01/1H'],MT:3094.4,MT:3094.8,SP:3094,7.9295391
CP:3094.11,SU:353,,,,,,,bmse000373,GISSMO,bmse000373,SA:3094,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000373/nmr/set01/1H'],MT:3094.4,MT:3094.9,SP:3094,7.1394243
CP:3094.12,SU:353,,,,,,,bmse000373,GISSMO,bmse000373,SA:3094,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000373/nmr/set01/1H'],MT:3094.5,MT:3094.6,SP:3094,-12.5
CP:3094.13,SU:353,,,,,,,bmse000373,GISSMO,bmse000373,SA:3094,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000373/nmr/set01/1H'],MT:3094.5,MT:3094.7,SP:3094,-12.5
CP:3094.14,SU:353,,,,,,,bmse000373,GISSMO,bmse000373,SA:3094,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000373/nmr/set01/1H'],MT:3094.6,MT:3094.7,SP:3094,-12.5
CP:3094.15,SU:353,,,,,,,bmse000373,GISSMO,bmse000373,SA:3094,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000373/nmr/set01/1H'],MT:3094.8,MT:3094.9,SP:3094,-13.3086551
CP:3095.1,SU:1604,,,,,,,bmse000367,GISSMO,bmse000367,SA:3095,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000367/nmr/set01/1H'],MT:3095.1,MT:3095.2,SP:3095,-12.4
CP:3096.1,SU:121,,,,,,,bmse000398,GISSMO,bmse000398,SA:3096,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000398/nmr/set01/1'],MT:3096.1,MT:3096.2,SP:3096,-12.5
CP:3096.2,SU:121,,,,,,,bmse000398,GISSMO,bmse000398,SA:3096,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000398/nmr/set01/1'],MT:3096.1,MT:3096.3,SP:3096,-12.5
CP:3096.3,SU:121,,,,,,,bmse000398,GISSMO,bmse000398,SA:3096,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000398/nmr/set01/1'],MT:3096.1,MT:3096.4,SP:3096,6.8
CP:3096.4,SU:121,,,,,,,bmse000398,GISSMO,bmse000398,SA:3096,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000398/nmr/set01/1'],MT:3096.2,MT:3096.3,SP:3096,-12.5
CP:3096.5,SU:121,,,,,,,bmse000398,GISSMO,bmse000398,SA:3096,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000398/nmr/set01/1'],MT:3096.2,MT:3096.4,SP:3096,6.8
CP:3096.6,SU:121,,,,,,,bmse000398,GISSMO,bmse000398,SA:3096,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000398/nmr/set01/1'],MT:3096.3,MT:3096.4,SP:3096,6.8
CP:3097.1,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.1,MT:3097.2,SP:3097,-12.4
CP:3097.2,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.5,MT:3097.6,SP:3097,-12.4
CP:3097.3,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.7,MT:3097.8,SP:3097,-12.4
CP:3097.4,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.10,MT:3097.11,SP:3097,-13.9317837
CP:3097.5,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.10,MT:3097.12,SP:3097,10.943363
CP:3097.6,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.10,MT:3097.13,SP:3097,9.1229082
CP:3097.7,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.10,MT:3097.14,SP:3097,3.3386079
CP:3097.8,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.11,MT:3097.12,SP:3097,3.5205072
CP:3097.9,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.11,MT:3097.13,SP:3097,8.2150632
CP:3097.10,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.11,MT:3097.14,SP:3097,9.56959
CP:3097.11,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.13,MT:3097.14,SP:3097,-12.9887685
CP:3097.12,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.15,MT:3097.16,SP:3097,6.6785866
CP:3097.13,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.15,MT:3097.17,SP:3097,6.5490358
CP:3097.14,SU:1334,,,,,,,bmse001125,GISSMO,bmse001125,SA:3097,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001125/nmr/set01/1D_1H'],MT:3097.16,MT:3097.17,SP:3097,-13.3844202
CP:3098.1,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.1,MT:3098.2,SP:3098,7.5005679
CP:3098.2,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.1,MT:3098.3,SP:3098,1.5006762
CP:3098.3,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.1,MT:3098.4,SP:3098,7.8817085
CP:3098.4,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.2,MT:3098.3,SP:3098,8.0561061
CP:3098.5,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.2,MT:3098.4,SP:3098,1.499991
CP:3098.6,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.6,MT:3098.7,SP:3098,-12.4
CP:3098.7,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.6,MT:3098.8,SP:3098,7.0569043
CP:3098.8,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.6,MT:3098.9,SP:3098,7.0569043
CP:3098.9,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.7,MT:3098.8,SP:3098,7.0569043
CP:3098.10,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.7,MT:3098.9,SP:3098,7.0569043
CP:3098.11,SU:185,,,,,,,bmse000207,GISSMO,bmse000207,SA:3098,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000207/nmr/set01/1H'],MT:3098.8,MT:3098.9,SP:3098,-12.4
CP:3099.1,SU:107,,,,,,,bmse000039,GISSMO,bmse000039,SA:3099,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000039/nmr/set01/1'],MT:3099.1,MT:3099.2,SP:3099,0.419589
CP:3099.2,SU:107,,,,,,,bmse000039,GISSMO,bmse000039,SA:3099,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000039/nmr/set01/1'],MT:3099.3,MT:3099.4,SP:3099,-15.4453101
CP:3099.3,SU:107,,,,,,,bmse000039,GISSMO,bmse000039,SA:3099,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000039/nmr/set01/1'],MT:3099.3,MT:3099.5,SP:3099,7.9717015
CP:3099.4,SU:107,,,,,,,bmse000039,GISSMO,bmse000039,SA:3099,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000039/nmr/set01/1'],MT:3099.4,MT:3099.5,SP:3099,4.6690649
CP:3100.1,SU:28,,,,,,,bmse000005,GISSMO,bmse000005,SA:3100,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000005/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set01/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set04/1']",MT:3100.3,MT:3100.4,SP:3100,5.949441
CP:3100.2,SU:28,,,,,,,bmse000005,GISSMO,bmse000005,SA:3100,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000005/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set01/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set04/1']",MT:3100.4,MT:3100.5,SP:3100,5.3870241
CP:3100.3,SU:28,,,,,,,bmse000005,GISSMO,bmse000005,SA:3100,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000005/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set01/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set04/1']",MT:3100.5,MT:3100.6,SP:3100,3.5323033
CP:3100.4,SU:28,,,,,,,bmse000005,GISSMO,bmse000005,SA:3100,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000005/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set01/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set04/1']",MT:3100.6,MT:3100.7,SP:3100,2.5724457
CP:3100.5,SU:28,,,,,,,bmse000005,GISSMO,bmse000005,SA:3100,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000005/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set01/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set04/1']",MT:3100.6,MT:3100.8,SP:3100,5.2622899
CP:3100.6,SU:28,,,,,,,bmse000005,GISSMO,bmse000005,SA:3100,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000005/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set01/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set04/1']",MT:3100.7,MT:3100.8,SP:3100,-11.8070046
CP:3100.7,SU:28,,,,,,,bmse000005,GISSMO,bmse000005,SA:3100,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000005/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set01/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set04/1']",MT:3100.8,MT:3100.9,SP:3100,3.113
CP:3100.8,SU:28,,,,,,,bmse000005,GISSMO,bmse000005,SA:3100,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000005/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set01/1', 'BMRB/bmrb_metabolomics/bmse000005/nmr/set04/1']",MT:3100.7,MT:3100.10,SP:3100,4.555
CP:3101.1,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.1,MT:3101.2,SP:3101,-12.5
CP:3101.2,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.1,MT:3101.3,SP:3101,-12.5
CP:3101.3,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.1,MT:3101.4,SP:3101,7.278419
CP:3101.4,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.1,MT:3101.5,SP:3101,7.278419
CP:3101.5,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.2,MT:3101.3,SP:3101,-12.5
CP:3101.6,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.2,MT:3101.4,SP:3101,7.278419
CP:3101.7,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.2,MT:3101.5,SP:3101,7.278419
CP:3101.8,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.3,MT:3101.4,SP:3101,7.278419
CP:3101.9,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.3,MT:3101.5,SP:3101,7.278419
CP:3101.10,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.4,MT:3101.5,SP:3101,-12.4
CP:3101.11,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.4,MT:3101.6,SP:3101,7.278419
CP:3101.12,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.4,MT:3101.7,SP:3101,7.278419
CP:3101.13,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.5,MT:3101.6,SP:3101,7.278419
CP:3101.14,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.5,MT:3101.7,SP:3101,7.278419
CP:3101.15,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.6,MT:3101.7,SP:3101,-12.4
CP:3101.16,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.6,MT:3101.8,SP:3101,7.278419
CP:3101.17,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.6,MT:3101.9,SP:3101,7.278419
CP:3101.18,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.7,MT:3101.8,SP:3101,7.278419
CP:3101.19,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.7,MT:3101.9,SP:3101,7.278419
CP:3101.20,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.8,MT:3101.9,SP:3101,-12.4
CP:3101.21,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.10,MT:3101.11,SP:3101,-12.5
CP:3101.22,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.10,MT:3101.12,SP:3101,-12.5
CP:3101.23,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.10,MT:3101.13,SP:3101,7.278419
CP:3101.24,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.10,MT:3101.14,SP:3101,7.278419
CP:3101.25,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.11,MT:3101.12,SP:3101,-12.5
CP:3101.26,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.11,MT:3101.13,SP:3101,7.278419
CP:3101.27,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.11,MT:3101.14,SP:3101,7.278419
CP:3101.28,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.12,MT:3101.13,SP:3101,7.278419
CP:3101.29,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.12,MT:3101.14,SP:3101,7.278419
CP:3101.30,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.13,MT:3101.14,SP:3101,-12.4
CP:3101.31,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.13,MT:3101.15,SP:3101,7.278419
CP:3101.32,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.13,MT:3101.16,SP:3101,7.278419
CP:3101.33,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.14,MT:3101.15,SP:3101,7.278419
CP:3101.34,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.14,MT:3101.16,SP:3101,7.278419
CP:3101.35,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.15,MT:3101.16,SP:3101,-12.4
CP:3101.36,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.15,MT:3101.17,SP:3101,7.278419
CP:3101.37,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.15,MT:3101.18,SP:3101,7.278419
CP:3101.38,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.16,MT:3101.17,SP:3101,7.278419
CP:3101.39,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.16,MT:3101.18,SP:3101,7.278419
CP:3101.40,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.17,MT:3101.18,SP:3101,-12.4
CP:3101.41,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.19,MT:3101.20,SP:3101,-12.5
CP:3101.42,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.19,MT:3101.21,SP:3101,-12.5
CP:3101.43,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.19,MT:3101.22,SP:3101,7.278419
CP:3101.44,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.19,MT:3101.23,SP:3101,7.278419
CP:3101.45,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.20,MT:3101.21,SP:3101,-12.5
CP:3101.46,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.20,MT:3101.22,SP:3101,7.278419
CP:3101.47,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.20,MT:3101.23,SP:3101,7.278419
CP:3101.48,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.21,MT:3101.22,SP:3101,7.278419
CP:3101.49,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.21,MT:3101.23,SP:3101,7.278419
CP:3101.50,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.22,MT:3101.23,SP:3101,-12.4
CP:3101.51,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.22,MT:3101.24,SP:3101,7.278419
CP:3101.52,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.22,MT:3101.25,SP:3101,7.278419
CP:3101.53,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.23,MT:3101.24,SP:3101,7.278419
CP:3101.54,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.23,MT:3101.25,SP:3101,7.278419
CP:3101.55,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.24,MT:3101.25,SP:3101,-12.4
CP:3101.56,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.24,MT:3101.26,SP:3101,7.278419
CP:3101.57,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.24,MT:3101.27,SP:3101,7.278419
CP:3101.58,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.25,MT:3101.26,SP:3101,7.278419
CP:3101.59,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.25,MT:3101.27,SP:3101,7.278419
CP:3101.60,SU:1782,,,,,,,bmse000777,GISSMO,bmse000777,SA:3101,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000777/nmr/set01/1H'],MT:3101.26,MT:3101.27,SP:3101,-12.4
CP:3102.1,SU:1500,,,,,,,bmse000944,GISSMO,bmse000944,SA:3102,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000944/nmr/set01/1H'],MT:3102.1,MT:3102.2,SP:3102,-12.5
CP:3102.2,SU:1500,,,,,,,bmse000944,GISSMO,bmse000944,SA:3102,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000944/nmr/set01/1H'],MT:3102.1,MT:3102.3,SP:3102,-12.5
CP:3102.3,SU:1500,,,,,,,bmse000944,GISSMO,bmse000944,SA:3102,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000944/nmr/set01/1H'],MT:3102.1,MT:3102.4,SP:3102,7.226924
